country,date,cases,deaths,new_cases,new_deaths,last_update
Pakistan,2020-04-17,7638,143,6569,137,2020-07-01T21:43:55Z
Panama,2020-04-17,4016,109,-3622,-34,2020-07-01T21:43:55Z
Paraguay,2020-04-17,199,8,-3817,-101,2020-07-01T21:43:55Z
Peru,2020-04-17,13489,300,13290,292,2020-07-01T21:43:55Z
Philippines,2020-04-17,5878,387,-7611,87,2020-07-01T21:43:55Z
Poland,2020-04-17,8379,332,2501,-55,2020-07-01T21:43:55Z
Portugal,2020-04-17,19022,657,10643,325,2020-07-01T21:43:55Z
Qatar,2020-04-17,4663,7,-14359,-650,2020-07-01T21:43:55Z
Romania,2020-04-17,8067,411,3404,404,2020-07-01T21:43:55Z
Russia,2020-04-17,32008,273,23941,-138,2020-07-01T21:43:55Z
Rwanda,2020-04-17,143,0,-31865,-273,2020-07-01T21:43:55Z
Senegal,2020-04-17,342,2,199,2,2020-07-01T21:43:55Z
Serbia,2020-04-17,5690,110,5348,108,2020-07-01T21:43:55Z
Seychelles,2020-04-17,11,0,-5679,-110,2020-07-01T21:43:55Z
Singapore,2020-04-17,5050,11,5039,11,2020-07-01T21:43:55Z
Slovakia,2020-04-17,1049,9,-4001,-2,2020-07-01T21:43:55Z
Slovenia,2020-04-17,1304,66,255,57,2020-07-01T21:43:55Z
Somalia,2020-04-17,116,6,-1188,-60,2020-07-01T21:43:55Z
Spain,2020-04-17,190839,20002,190723,19996,2020-07-01T21:43:55Z
Sudan,2020-04-17,33,6,-190806,-19996,2020-07-01T21:43:55Z
Suriname,2020-04-17,10,1,-23,-5,2020-07-01T21:43:55Z
Sweden,2020-04-17,13216,1400,13206,1399,2020-07-01T21:43:55Z
Switzerland,2020-04-17,27078,1327,13862,-73,2020-07-01T21:43:55Z
Tajikistan,2020-04-17,0,0,-27078,-1327,2020-07-01T21:43:55Z
Thailand,2020-04-17,2700,47,2700,47,2020-07-01T21:43:55Z
Timor-Leste,2020-04-17,18,0,-2682,-47,2020-07-01T21:43:55Z
Togo,2020-04-17,83,5,65,5,2020-07-01T21:43:55Z
Tunisia,2020-04-17,864,37,781,32,2020-07-01T21:43:55Z
Turkey,2020-04-17,78546,1769,77682,1732,2020-07-01T21:43:55Z
Uganda,2020-04-17,56,0,-78490,-1769,2020-07-01T21:43:55Z
Ukraine,2020-04-17,4662,125,4606,125,2020-07-01T21:43:55Z
Uruguay,2020-04-17,508,9,-4154,-116,2020-07-01T21:43:55Z
Uzbekistan,2020-04-17,1405,4,897,-5,2020-07-01T21:43:55Z
Venezuela,2020-04-17,204,9,-1201,5,2020-07-01T21:43:55Z
Vietnam,2020-04-17,268,0,64,-9,2020-07-01T21:43:55Z
Yemen,2020-04-17,1,0,-267,0,2020-07-01T21:43:55Z
Zambia,2020-04-17,52,2,51,2,2020-07-01T21:43:55Z
Zimbabwe,2020-04-17,24,3,-28,1,2020-07-01T21:43:55Z
Afghanistan,2020-04-18,933,30,909,27,2020-07-01T21:43:55Z
Albania,2020-04-18,548,26,-385,-4,2020-07-01T21:43:55Z
Algeria,2020-04-18,2534,367,1986,341,2020-07-01T21:43:55Z
Andorra,2020-04-18,704,35,-1830,-332,2020-07-01T21:43:55Z
Angola,2020-04-18,24,2,-680,-33,2020-07-01T21:43:55Z
Argentina,2020-04-18,2758,129,2734,127,2020-07-01T21:43:55Z
Armenia,2020-04-18,1248,20,-1510,-109,2020-07-01T21:43:55Z
Australia,2020-04-18,6568,67,5320,47,2020-07-01T21:43:55Z
Austria,2020-04-18,14671,443,8103,376,2020-07-01T21:43:55Z
Azerbaijan,2020-04-18,1373,18,-13298,-425,2020-07-01T21:43:55Z
Bahamas,2020-04-18,55,9,-1318,-9,2020-07-01T21:43:55Z
Bahrain,2020-04-18,1773,7,1718,-2,2020-07-01T21:43:55Z
Bangladesh,2020-04-18,2144,84,371,77,2020-07-01T21:43:55Z
Barbados,2020-04-18,75,5,-2069,-79,2020-07-01T21:43:55Z
Belarus,2020-04-18,5297,45,5222,40,2020-07-01T21:43:55Z
Belgium,2020-04-18,37183,5453,31886,5408,2020-07-01T21:43:55Z
Belize,2020-04-18,18,2,-37165,-5451,2020-07-01T21:43:55Z
Benin,2020-04-18,35,1,17,-1,2020-07-01T21:43:55Z
Bhutan,2020-04-18,5,0,-30,-1,2020-07-01T21:43:55Z
Bolivia,2020-04-18,493,31,488,31,2020-07-01T21:43:55Z
Botswana,2020-04-18,15,1,-478,-30,2020-07-01T21:43:55Z
Brazil,2020-04-18,36658,2354,36643,2353,2020-07-01T21:43:55Z
Brunei,2020-04-18,137,1,-36521,-2353,2020-07-01T21:43:55Z
Bulgaria,2020-04-18,878,41,741,40,2020-07-01T21:43:55Z
Burma,2020-04-18,98,5,-780,-36,2020-07-01T21:43:55Z
Burundi,2020-04-18,5,1,-93,-4,2020-07-01T21:43:55Z
Cambodia,2020-04-18,122,0,117,-1,2020-07-01T21:43:55Z
Cameroon,2020-04-18,1017,22,895,22,2020-07-01T21:43:55Z
Canada,2020-04-18,34356,1401,33339,1379,2020-07-01T21:43:55Z
Chad,2020-04-18,33,0,-34323,-1401,2020-07-01T21:43:55Z
Chile,2020-04-18,9730,126,9697,126,2020-07-01T21:43:55Z
China,2020-04-18,83787,4636,74057,4510,2020-07-01T21:43:55Z
Colombia,2020-04-18,3439,153,-80348,-4483,2020-07-01T21:43:55Z
Comoros,2020-04-18,0,0,-3439,-153,2020-07-01T21:43:55Z
Croatia,2020-04-18,1832,39,1832,39,2020-07-01T21:43:55Z
Cuba,2020-04-18,986,32,-846,-7,2020-07-01T21:43:55Z
Cyprus,2020-04-18,761,12,-225,-20,2020-07-01T21:43:55Z
Czechia,2020-04-18,6606,181,5845,169,2020-07-01T21:43:55Z
Denmark,2020-04-18,7437,346,831,165,2020-07-01T21:43:55Z
Djibouti,2020-04-18,732,2,-6705,-344,2020-07-01T21:43:55Z
Dominica,2020-04-18,16,0,-716,-2,2020-07-01T21:43:55Z
Ecuador,2020-04-18,9022,456,9006,456,2020-07-01T21:43:55Z
Egypt,2020-04-18,3032,224,-5990,-232,2020-07-01T21:43:55Z
Eritrea,2020-04-18,39,0,-2993,-224,2020-07-01T21:43:55Z
Estonia,2020-04-18,1512,38,1473,38,2020-07-01T21:43:55Z
Ethiopia,2020-04-18,105,3,-1407,-35,2020-07-01T21:43:55Z
Fiji,2020-04-18,17,0,-88,-3,2020-07-01T21:43:55Z
Finland,2020-04-18,3681,90,3664,90,2020-07-01T21:43:55Z
France,2020-04-18,148086,19325,144405,19235,2020-07-01T21:43:55Z
Gabon,2020-04-18,108,1,-147978,-19324,2020-07-01T21:43:55Z
Gambia,2020-04-18,9,1,-99,0,2020-07-01T21:43:55Z
Georgia,2020-04-18,388,4,379,3,2020-07-01T21:43:55Z
Germany,2020-04-18,143342,4459,142954,4455,2020-07-01T21:43:55Z
Ghana,2020-04-18,834,9,-142508,-4450,2020-07-01T21:43:55Z
Greece,2020-04-18,2235,110,1401,101,2020-07-01T21:43:55Z
Grenada,2020-04-18,14,0,-2221,-110,2020-07-01T21:43:55Z
Guatemala,2020-04-18,235,7,221,7,2020-07-01T21:43:55Z
Guinea,2020-04-18,518,3,283,-4,2020-07-01T21:43:55Z
Guinea-Bissau,2020-04-18,46,0,-472,-3,2020-07-01T21:43:55Z
Guyana,2020-04-18,63,6,17,6,2020-07-01T21:43:55Z
Haiti,2020-04-18,44,3,-19,-3,2020-07-01T21:43:55Z
Honduras,2020-04-18,457,46,413,43,2020-07-01T21:43:55Z
Hungary,2020-04-18,1834,172,1377,126,2020-07-01T21:43:55Z
Iceland,2020-04-18,1760,9,-74,-163,2020-07-01T21:43:55Z
India,2020-04-18,15722,521,13962,512,2020-07-01T21:43:55Z
Indonesia,2020-04-18,6248,535,-9474,14,2020-07-01T21:43:55Z
Iran,2020-04-18,80868,5031,74620,4496,2020-07-01T21:43:55Z
Iraq,2020-04-18,1513,82,-79355,-4949,2020-07-01T21:43:55Z
Ireland,2020-04-18,14758,571,13245,489,2020-07-01T21:43:55Z
Israel,2020-04-18,13265,164,-1493,-407,2020-07-01T21:43:55Z
Italy,2020-04-18,175925,23227,162660,23063,2020-07-01T21:43:55Z
Jamaica,2020-04-18,163,5,-175762,-23222,2020-07-01T21:43:55Z
Japan,2020-04-18,10296,222,10133,217,2020-07-01T21:43:55Z
Jordan,2020-04-18,413,7,-9883,-215,2020-07-01T21:43:55Z
Kazakhstan,2020-04-18,1615,17,1202,10,2020-07-01T21:43:55Z
Kenya,2020-04-18,262,12,-1353,-5,2020-07-01T21:43:55Z
Kuwait,2020-04-18,1751,6,1489,-6,2020-07-01T21:43:55Z
Kyrgyzstan,2020-04-18,506,5,-1245,-1,2020-07-01T21:43:55Z
Latvia,2020-04-18,712,5,206,0,2020-07-01T21:43:55Z
Lebanon,2020-04-18,672,21,-40,16,2020-07-01T21:43:55Z
Lesotho,2020-04-18,0,0,-672,-21,2020-07-01T21:43:55Z
Liberia,2020-04-18,76,7,76,7,2020-07-01T21:43:55Z
Libya,2020-04-18,49,1,-27,-6,2020-07-01T21:43:55Z
Liechtenstein,2020-04-18,79,1,30,0,2020-07-01T21:43:55Z
Lithuania,2020-04-18,1239,33,1160,32,2020-07-01T21:43:55Z
Luxembourg,2020-04-18,3537,72,2298,39,2020-07-01T21:43:55Z
Madagascar,2020-04-18,120,0,-3417,-72,2020-07-01T21:43:55Z
Malawi,2020-04-18,17,2,-103,2,2020-07-01T21:43:55Z
Malaysia,2020-04-18,5305,88,5288,86,2020-07-01T21:43:55Z
Maldives,2020-04-18,35,0,-5270,-88,2020-07-01T21:43:55Z
Mali,2020-04-18,216,13,181,13,2020-07-01T21:43:55Z
Malta,2020-04-18,426,3,210,-10,2020-07-01T21:43:55Z
Mauritania,2020-04-18,7,1,-419,-2,2020-07-01T21:43:55Z
Mauritius,2020-04-18,325,9,318,8,2020-07-01T21:43:55Z
Mexico,2020-04-18,7497,650,7172,641,2020-07-01T21:43:55Z
Monaco,2020-04-18,94,3,-7403,-647,2020-07-01T21:43:55Z
Mongolia,2020-04-18,31,0,-63,-3,2020-07-01T21:43:55Z
Montenegro,2020-04-18,307,5,276,5,2020-07-01T21:43:55Z
Morocco,2020-04-18,2685,137,2378,132,2020-07-01T21:43:55Z
Mozambique,2020-04-18,35,0,-2650,-137,2020-07-01T21:43:55Z
Namibia,2020-04-18,16,0,-19,0,2020-07-01T21:43:55Z
Nepal,2020-04-18,31,0,15,0,2020-07-01T21:43:55Z
Netherlands,2020-04-18,31766,3613,31735,3613,2020-07-01T21:43:55Z
Nicaragua,2020-04-18,9,2,-31757,-3611,2020-07-01T21:43:55Z
Niger,2020-04-18,639,19,630,17,2020-07-01T21:43:55Z
Nigeria,2020-04-18,542,19,-97,0,2020-07-01T21:43:55Z
Norway,2020-04-18,7036,164,6494,145,2020-07-01T21:43:55Z
Oman,2020-04-18,1180,6,-5856,-158,2020-07-01T21:43:55Z
Pakistan,2020-04-18,8348,168,7168,162,2020-07-01T21:43:55Z
Panama,2020-04-18,4210,116,-4138,-52,2020-07-01T21:43:55Z
Paraguay,2020-04-18,202,8,-4008,-108,2020-07-01T21:43:55Z
Peru,2020-04-18,14420,348,14218,340,2020-07-01T21:43:55Z
Philippines,2020-04-18,6087,397,-8333,49,2020-07-01T21:43:55Z
Poland,2020-04-18,8742,347,2655,-50,2020-07-01T21:43:55Z
Portugal,2020-04-18,19685,687,10943,340,2020-07-01T21:43:55Z
Qatar,2020-04-18,5008,8,-14677,-679,2020-07-01T21:43:55Z
Romania,2020-04-18,8418,421,3410,413,2020-07-01T21:43:55Z
Russia,2020-04-18,36793,313,28375,-108,2020-07-01T21:43:55Z
Rwanda,2020-04-18,144,0,-36649,-313,2020-07-01T21:43:55Z
Senegal,2020-04-18,350,3,206,3,2020-07-01T21:43:55Z
Serbia,2020-04-18,5994,117,5644,114,2020-07-01T21:43:55Z
Seychelles,2020-04-18,11,0,-5983,-117,2020-07-01T21:43:55Z
Singapore,2020-04-18,5992,11,5981,11,2020-07-01T21:43:55Z
Slovakia,2020-04-18,1089,11,-4903,0,2020-07-01T21:43:55Z
Slovenia,2020-04-18,1317,70,228,59,2020-07-01T21:43:55Z
Somalia,2020-04-18,135,7,-1182,-63,2020-07-01T21:43:55Z
Spain,2020-04-18,191726,20043,191591,20036,2020-07-01T21:43:55Z
Sudan,2020-04-18,66,10,-191660,-20033,2020-07-01T21:43:55Z
Suriname,2020-04-18,10,1,-56,-9,2020-07-01T21:43:55Z
Sweden,2020-04-18,13822,1511,13812,1510,2020-07-01T21:43:55Z
Switzerland,2020-04-18,27404,1368,13582,-143,2020-07-01T21:43:55Z
Tajikistan,2020-04-18,0,0,-27404,-1368,2020-07-01T21:43:55Z
Thailand,2020-04-18,2733,47,2733,47,2020-07-01T21:43:55Z
Timor-Leste,2020-04-18,18,0,-2715,-47,2020-07-01T21:43:55Z
Togo,2020-04-18,84,5,66,5,2020-07-01T21:43:55Z
Tunisia,2020-04-18,864,37,780,32,2020-07-01T21:43:55Z
Turkey,2020-04-18,82329,1890,81465,1853,2020-07-01T21:43:55Z
Uganda,2020-04-18,55,0,-82274,-1890,2020-07-01T21:43:55Z
Ukraine,2020-04-18,5106,133,5051,133,2020-07-01T21:43:55Z
Uruguay,2020-04-18,517,9,-4589,-124,2020-07-01T21:43:55Z
Uzbekistan,2020-04-18,1490,5,973,-4,2020-07-01T21:43:55Z
Venezuela,2020-04-18,227,9,-1263,4,2020-07-01T21:43:55Z
Vietnam,2020-04-18,268,0,41,-9,2020-07-01T21:43:55Z
Yemen,2020-04-18,1,0,-267,0,2020-07-01T21:43:55Z
Zambia,2020-04-18,57,2,56,2,2020-07-01T21:43:55Z
Zimbabwe,2020-04-18,25,3,-32,1,2020-07-01T21:43:55Z
Afghanistan,2020-04-19,996,33,971,30,2020-07-01T21:43:55Z
Albania,2020-04-19,562,26,-434,-7,2020-07-01T21:43:55Z
Algeria,2020-04-19,2629,375,2067,349,2020-07-01T21:43:55Z
Andorra,2020-04-19,713,36,-1916,-339,2020-07-01T21:43:55Z
Angola,2020-04-19,24,2,-689,-34,2020-07-01T21:43:55Z
Argentina,2020-04-19,2839,132,2815,130,2020-07-01T21:43:55Z
Armenia,2020-04-19,1291,20,-1548,-112,2020-07-01T21:43:55Z
Australia,2020-04-19,6610,67,5319,47,2020-07-01T21:43:55Z
Austria,2020-04-19,14749,452,8139,385,2020-07-01T21:43:55Z
Azerbaijan,2020-04-19,1398,19,-13351,-433,2020-07-01T21:43:55Z
Bahamas,2020-04-19,55,9,-1343,-10,2020-07-01T21:43:55Z
Bahrain,2020-04-19,1881,7,1826,-2,2020-07-01T21:43:55Z
Bangladesh,2020-04-19,2456,91,575,84,2020-07-01T21:43:55Z
Barbados,2020-04-19,75,5,-2381,-86,2020-07-01T21:43:55Z
Belarus,2020-04-19,5807,47,5732,42,2020-07-01T21:43:55Z
Belgium,2020-04-19,38496,5683,32689,5636,2020-07-01T21:43:55Z
Belize,2020-04-19,18,2,-38478,-5681,2020-07-01T21:43:55Z
Benin,2020-04-19,35,1,17,-1,2020-07-01T21:43:55Z
Bhutan,2020-04-19,5,0,-30,-1,2020-07-01T21:43:55Z
Bolivia,2020-04-19,520,32,515,32,2020-07-01T21:43:55Z
Botswana,2020-04-19,20,1,-500,-31,2020-07-01T21:43:55Z
Brazil,2020-04-19,38654,2462,38634,2461,2020-07-01T21:43:55Z
Brunei,2020-04-19,138,1,-38516,-2461,2020-07-01T21:43:55Z
Bulgaria,2020-04-19,894,42,756,41,2020-07-01T21:43:55Z
Burma,2020-04-19,111,5,-783,-37,2020-07-01T21:43:55Z
Burundi,2020-04-19,5,1,-106,-4,2020-07-01T21:43:55Z
Cambodia,2020-04-19,122,0,117,-1,2020-07-01T21:43:55Z
Cameroon,2020-04-19,1017,42,895,42,2020-07-01T21:43:55Z
Canada,2020-04-19,35633,1565,34616,1523,2020-07-01T21:43:55Z
Chad,2020-04-19,33,0,-35600,-1565,2020-07-01T21:43:55Z
Chile,2020-04-19,10088,133,10055,133,2020-07-01T21:43:55Z
China,2020-04-19,83805,4636,73717,4503,2020-07-01T21:43:55Z
Colombia,2020-04-19,3792,179,-80013,-4457,2020-07-01T21:43:55Z
Comoros,2020-04-19,0,0,-3792,-179,2020-07-01T21:43:55Z
Croatia,2020-04-19,1871,47,1871,47,2020-07-01T21:43:55Z
Cuba,2020-04-19,1035,34,-836,-13,2020-07-01T21:43:55Z
Cyprus,2020-04-19,767,12,-268,-22,2020-07-01T21:43:55Z
Czechia,2020-04-19,6746,186,5979,174,2020-07-01T21:43:55Z
Denmark,2020-04-19,7580,355,834,169,2020-07-01T21:43:55Z
Djibouti,2020-04-19,846,2,-6734,-353,2020-07-01T21:43:55Z
Dominica,2020-04-19,16,0,-830,-2,2020-07-01T21:43:55Z
Ecuador,2020-04-19,9468,474,9452,474,2020-07-01T21:43:55Z
Egypt,2020-04-19,3144,239,-6324,-235,2020-07-01T21:43:55Z
Eritrea,2020-04-19,39,0,-3105,-239,2020-07-01T21:43:55Z
Estonia,2020-04-19,1528,40,1489,40,2020-07-01T21:43:55Z
Ethiopia,2020-04-19,108,3,-1420,-37,2020-07-01T21:43:55Z
Fiji,2020-04-19,17,0,-91,-3,2020-07-01T21:43:55Z
Finland,2020-04-19,3783,94,3766,94,2020-07-01T21:43:55Z
France,2020-04-19,153011,19720,149228,19626,2020-07-01T21:43:55Z
Gabon,2020-04-19,109,1,-152902,-19719,2020-07-01T21:43:55Z
Gambia,2020-04-19,10,1,-99,0,2020-07-01T21:43:55Z
Georgia,2020-04-19,394,4,384,3,2020-07-01T21:43:55Z
Germany,2020-04-19,145184,4586,144790,4582,2020-07-01T21:43:55Z
Ghana,2020-04-19,1042,9,-144142,-4577,2020-07-01T21:43:55Z
Greece,2020-04-19,2235,113,1193,104,2020-07-01T21:43:55Z
Grenada,2020-04-19,14,0,-2221,-113,2020-07-01T21:43:55Z
Guatemala,2020-04-19,257,7,243,7,2020-07-01T21:43:55Z
Guinea,2020-04-19,579,5,322,-2,2020-07-01T21:43:55Z
Guinea-Bissau,2020-04-19,50,0,-529,-5,2020-07-01T21:43:55Z
Guyana,2020-04-19,65,7,15,7,2020-07-01T21:43:55Z
Haiti,2020-04-19,47,3,-18,-4,2020-07-01T21:43:55Z
Honduras,2020-04-19,472,46,425,43,2020-07-01T21:43:55Z
Hungary,2020-04-19,1916,189,1444,143,2020-07-01T21:43:55Z
Iceland,2020-04-19,1771,9,-145,-180,2020-07-01T21:43:55Z
India,2020-04-19,17615,559,15844,550,2020-07-01T21:43:55Z
Indonesia,2020-04-19,6575,582,-11040,23,2020-07-01T21:43:55Z
Iran,2020-04-19,82211,5118,75636,4536,2020-07-01T21:43:55Z
Iraq,2020-04-19,1539,82,-80672,-5036,2020-07-01T21:43:55Z
Ireland,2020-04-19,15251,610,13712,528,2020-07-01T21:43:55Z
Israel,2020-04-19,13491,172,-1760,-438,2020-07-01T21:43:55Z
Italy,2020-04-19,178972,23660,165481,23488,2020-07-01T21:43:55Z
Jamaica,2020-04-19,173,5,-178799,-23655,2020-07-01T21:43:55Z
Japan,2020-04-19,10797,236,10624,231,2020-07-01T21:43:55Z
Jordan,2020-04-19,417,7,-10380,-229,2020-07-01T21:43:55Z
Kazakhstan,2020-04-19,1676,17,1259,10,2020-07-01T21:43:55Z
Kenya,2020-04-19,270,14,-1406,-3,2020-07-01T21:43:55Z
Kuwait,2020-04-19,1915,7,1645,-7,2020-07-01T21:43:55Z
Kyrgyzstan,2020-04-19,554,5,-1361,-2,2020-07-01T21:43:55Z
Latvia,2020-04-19,727,5,173,0,2020-07-01T21:43:55Z
Lebanon,2020-04-19,673,21,-54,16,2020-07-01T21:43:55Z
Lesotho,2020-04-19,0,0,-673,-21,2020-07-01T21:43:55Z
Liberia,2020-04-19,91,8,91,8,2020-07-01T21:43:55Z
Libya,2020-04-19,51,1,-40,-7,2020-07-01T21:43:55Z
Liechtenstein,2020-04-19,81,1,30,0,2020-07-01T21:43:55Z
Lithuania,2020-04-19,1298,35,1217,34,2020-07-01T21:43:55Z
Luxembourg,2020-04-19,3550,73,2252,38,2020-07-01T21:43:55Z
Madagascar,2020-04-19,121,0,-3429,-73,2020-07-01T21:43:55Z
Malawi,2020-04-19,17,2,-104,2,2020-07-01T21:43:55Z
Malaysia,2020-04-19,5389,89,5372,87,2020-07-01T21:43:55Z
Maldives,2020-04-19,52,0,-5337,-89,2020-07-01T21:43:55Z
Mali,2020-04-19,224,14,172,14,2020-07-01T21:43:55Z
Malta,2020-04-19,427,3,203,-11,2020-07-01T21:43:55Z
Mauritania,2020-04-19,7,1,-420,-2,2020-07-01T21:43:55Z
Mauritius,2020-04-19,328,9,321,8,2020-07-01T21:43:55Z
Mexico,2020-04-19,8261,686,7933,677,2020-07-01T21:43:55Z
Monaco,2020-04-19,94,3,-8167,-683,2020-07-01T21:43:55Z
Mongolia,2020-04-19,32,0,-62,-3,2020-07-01T21:43:55Z
Montenegro,2020-04-19,308,5,276,5,2020-07-01T21:43:55Z
Morocco,2020-04-19,2855,141,2547,136,2020-07-01T21:43:55Z
Mozambique,2020-04-19,39,0,-2816,-141,2020-07-01T21:43:55Z
Namibia,2020-04-19,16,0,-23,0,2020-07-01T21:43:55Z
Nepal,2020-04-19,31,0,15,0,2020-07-01T21:43:55Z
Netherlands,2020-04-19,32838,3697,32807,3697,2020-07-01T21:43:55Z
Nicaragua,2020-04-19,10,2,-32828,-3695,2020-07-01T21:43:55Z
Niger,2020-04-19,648,20,638,18,2020-07-01T21:43:55Z
Nigeria,2020-04-19,627,21,-21,1,2020-07-01T21:43:55Z
Norway,2020-04-19,7078,165,6451,144,2020-07-01T21:43:55Z
Oman,2020-04-19,1266,7,-5812,-158,2020-07-01T21:43:55Z
Pakistan,2020-04-19,8418,176,7152,169,2020-07-01T21:43:55Z
Panama,2020-04-19,4273,120,-4145,-56,2020-07-01T21:43:55Z
Paraguay,2020-04-19,206,8,-4067,-112,2020-07-01T21:43:55Z
Peru,2020-04-19,15628,400,15422,392,2020-07-01T21:43:55Z
Philippines,2020-04-19,6259,409,-9369,9,2020-07-01T21:43:55Z
Poland,2020-04-19,9287,360,3028,-49,2020-07-01T21:43:55Z
Portugal,2020-04-19,20206,714,10919,354,2020-07-01T21:43:55Z
Qatar,2020-04-19,5448,8,-14758,-706,2020-07-01T21:43:55Z
Romania,2020-04-19,8746,451,3298,443,2020-07-01T21:43:55Z
Russia,2020-04-19,42853,361,34107,-90,2020-07-01T21:43:55Z
Rwanda,2020-04-19,147,0,-42706,-361,2020-07-01T21:43:55Z
Senegal,2020-04-19,367,3,220,3,2020-07-01T21:43:55Z
Serbia,2020-04-19,6318,122,5951,119,2020-07-01T21:43:55Z
Seychelles,2020-04-19,11,0,-6307,-122,2020-07-01T21:43:55Z
Singapore,2020-04-19,6588,11,6577,11,2020-07-01T21:43:55Z
Slovakia,2020-04-19,1161,12,-5427,1,2020-07-01T21:43:55Z
Slovenia,2020-04-19,1330,74,169,62,2020-07-01T21:43:55Z
Somalia,2020-04-19,164,7,-1166,-67,2020-07-01T21:43:55Z
Spain,2020-04-19,198674,20453,198510,20446,2020-07-01T21:43:55Z
Sudan,2020-04-19,66,10,-198608,-20443,2020-07-01T21:43:55Z
Suriname,2020-04-19,10,1,-56,-9,2020-07-01T21:43:55Z
Sweden,2020-04-19,14385,1540,14375,1539,2020-07-01T21:43:55Z
Switzerland,2020-04-19,27740,1393,13355,-147,2020-07-01T21:43:55Z
Tajikistan,2020-04-19,0,0,-27740,-1393,2020-07-01T21:43:55Z
Thailand,2020-04-19,2765,47,2765,47,2020-07-01T21:43:55Z
Timor-Leste,2020-04-19,19,0,-2746,-47,2020-07-01T21:43:55Z
Togo,2020-04-19,84,5,65,5,2020-07-01T21:43:55Z
Tunisia,2020-04-19,879,38,795,33,2020-07-01T21:43:55Z
Turkey,2020-04-19,86306,2017,85427,1979,2020-07-01T21:43:55Z
Uganda,2020-04-19,55,0,-86251,-2017,2020-07-01T21:43:55Z
Ukraine,2020-04-19,5449,141,5394,141,2020-07-01T21:43:55Z
Uruguay,2020-04-19,528,10,-4921,-131,2020-07-01T21:43:55Z
Uzbekistan,2020-04-19,1565,5,1037,-5,2020-07-01T21:43:55Z
Venezuela,2020-04-19,256,9,-1309,4,2020-07-01T21:43:55Z
Vietnam,2020-04-19,268,0,12,-9,2020-07-01T21:43:55Z
Yemen,2020-04-19,1,0,-267,0,2020-07-01T21:43:55Z
Zambia,2020-04-19,61,3,60,3,2020-07-01T21:43:55Z
Zimbabwe,2020-04-19,25,3,-36,0,2020-07-01T21:43:55Z
Afghanistan,2020-04-20,1026,36,1001,33,2020-07-01T21:43:55Z
Albania,2020-04-20,584,26,-442,-10,2020-07-01T21:43:55Z
Algeria,2020-04-20,2718,384,2134,358,2020-07-01T21:43:55Z
Andorra,2020-04-20,717,37,-2001,-347,2020-07-01T21:43:55Z
Angola,2020-04-20,24,2,-693,-35,2020-07-01T21:43:55Z
Argentina,2020-04-20,2941,136,2917,134,2020-07-01T21:43:55Z
Armenia,2020-04-20,1339,22,-1602,-114,2020-07-01T21:43:55Z
Australia,2020-04-20,6623,67,5284,45,2020-07-01T21:43:55Z
Austria,2020-04-20,14795,470,8172,403,2020-07-01T21:43:55Z
Azerbaijan,2020-04-20,1436,19,-13359,-451,2020-07-01T21:43:55Z
Bahamas,2020-04-20,60,9,-1376,-10,2020-07-01T21:43:55Z
Bahrain,2020-04-20,1907,7,1847,-2,2020-07-01T21:43:55Z
Bangladesh,2020-04-20,2948,101,1041,94,2020-07-01T21:43:55Z
Barbados,2020-04-20,75,5,-2873,-96,2020-07-01T21:43:55Z
Belarus,2020-04-20,6264,51,6189,46,2020-07-01T21:43:55Z
Belgium,2020-04-20,39983,5828,33719,5777,2020-07-01T21:43:55Z
Belize,2020-04-20,18,2,-39965,-5826,2020-07-01T21:43:55Z
Benin,2020-04-20,54,1,36,-1,2020-07-01T21:43:55Z
Bhutan,2020-04-20,5,0,-49,-1,2020-07-01T21:43:55Z
Bolivia,2020-04-20,564,33,559,33,2020-07-01T21:43:55Z
Botswana,2020-04-20,20,1,-544,-32,2020-07-01T21:43:55Z
Brazil,2020-04-20,40743,2587,40723,2586,2020-07-01T21:43:55Z
Brunei,2020-04-20,138,1,-40605,-2586,2020-07-01T21:43:55Z
Bulgaria,2020-04-20,929,43,791,42,2020-07-01T21:43:55Z
Burma,2020-04-20,119,5,-810,-38,2020-07-01T21:43:55Z
Burundi,2020-04-20,5,1,-114,-4,2020-07-01T21:43:55Z
Cambodia,2020-04-20,122,0,117,-1,2020-07-01T21:43:55Z
Cameroon,2020-04-20,1163,42,1041,42,2020-07-01T21:43:55Z
Canada,2020-04-20,37658,1727,36495,1685,2020-07-01T21:43:55Z
Chad,2020-04-20,33,0,-37625,-1727,2020-07-01T21:43:55Z
Chile,2020-04-20,10507,139,10474,139,2020-07-01T21:43:55Z
China,2020-04-20,83817,4636,73310,4497,2020-07-01T21:43:55Z
Colombia,2020-04-20,3977,189,-79840,-4447,2020-07-01T21:43:55Z
Comoros,2020-04-20,0,0,-3977,-189,2020-07-01T21:43:55Z
Croatia,2020-04-20,1881,47,1881,47,2020-07-01T21:43:55Z
Cuba,2020-04-20,1087,36,-794,-11,2020-07-01T21:43:55Z
